,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12
MR,0.009428683914578578,0.015029381684748242,0.015176179642598937,0.028758844239616475,0.02375592740365939,0.004008327971353601,0.003692279283969955,0.01839254333979188,0.032003308910533074,0.025052342974517153,0.03952316259327178,0.06702949291249682
CR,0.013553807861781106,0.013760230543227022,0.008449666415443686,0.007749899462185194,0.01844327696502669,0.009541825179092673,0.014364607240446338,0.01346394728712451,0.008472061001198893,0.00942186917015479,0.01285148539946889,0.035699189175488165
SUBJ,0.03436969308065273,0.013989210246442093,0.05134217626902972,0.03529776754452186,0.033471070090310986,0.017143950000437704,0.014836432556508785,0.020106709290954414,0.013061755781805713,0.011303549201005191,0.08011630825946216,0.07375617853461543
MPQA,0.006015124332299519,0.004994092492909723,0.014533150078458559,0.007218381972113071,0.04147661173176024,0.005641597918511424,0.010745599493099712,0.0016339756653787423,0.008024932959182059,0.003049054244769511,0.006493436003474808,0.011483519061159322
SST2,0.10896586709858483,0.21545110376406562,0.03651977222449323,0.3636814811478061,0.12620678766623422,0.14497100627443266,0.033019193451932646,0.0844107457145429,0.12939792926588714,0.08802331636805706,0.19085205260600638,0.12348932767205584
TREC,0.005328140487879182,0.0019386940647963206,0.018000308719092837,0.036462422529798755,0.054773799622942695,0.01025323238435615,0.0082262964019916,0.009118870295684504,0.008365599041376095,0.003856050792045512,0.05881960685998978,0.05194394859560078
MRPC,0.014768659691028644,0.015689615567178274,0.014863629407566954,0.01367165754862743,0.04191287401119621,0.01643751161884764,0.02063402453437384,0.017766208207408183,0.003080045606642027,0.006063898388084628,0.009559514225122039,0.046287672164513634
NLI,0.05604158675456774,0.04330510032901864,0.0497135509562663,0.03048613268611834,0.011005705387214614,0.05114903573218266,0.009234731852651588,0.022352619102757404,0.11876201325270191,0.02487957289779696,0.03309675173526045,0.026994590064016298
