,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC,avg_tasks
24,bert-base,CLS+AVG_NLI,two-tokens,CLS+AVG,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,82.58,86.99,96.05,88.89,86.81,88.74,76.28,86.61999999999999
25,bert-base,CLS+AVG-NS_NLI,two-tokens,CLS+AVG-NS,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,82.03,86.16,95.99,88.28,87.04,88.48,74.53,86.07285714285715
26,bert-base,AVG+AVG-NS_NLI,two-tokens,AVG+AVG-NS,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,81.43,85.84,95.46,88.32,85.89,87.44,76.55,85.84714285714286
27,bert-base,CLS+AVG+AVG-NS_NLI,three-tokens,CLS+AVG+AVG-NS,NLI,4,2304,12,0,None,dynamic_layer_weighted_mean-avg,82.21,86.28,95.99,88.26,87.5,88.22,76.27,86.39
28,bert-base,CLS_LOO-SENTEVAL-NLI,simple,CLS,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-avg,82.38,87.02,95.88,88.85,86.81,87.05,71.2,85.59857142857143
29,bert-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-avg,81.55,86.74,95.63,88.93,85.89,87.2,75.42,85.90857142857142
30,bert-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-avg,80.46,85.06,95.32,88.16,85.67,83.73,73.28,84.52571428571427
31,bert-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,82.97,87.31,96.11,89.03,87.5,88.7,76.35,86.85285714285715
32,bert-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,82.45,86.5,96.0,88.54,87.73,87.82,74.26,86.18571428571428
33,bert-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,81.27,85.93,95.58,88.5,86.7,86.72,75.86,85.7942857142857
34,bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,12,0,None,dynamic_layer_weighted_mean-avg,82.63,86.68,96.06,88.56,87.5,88.22,76.45,86.58571428571429
35,bert-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-avg,82.39,87.01,95.88,88.86,86.81,87.23,71.29,85.63857142857141
36,bert-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-avg,81.6,86.76,95.65,88.98,85.89,87.14,75.32,85.90571428571427
37,bert-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-avg,80.51,85.06,95.32,88.17,85.67,83.86,73.48,84.58142857142857
38,bert-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,83.04,87.32,96.1,89.03,87.84,88.76,76.05,86.87714285714286
39,bert-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,82.54,86.54,96.02,88.54,87.73,87.88,74.68,86.2757142857143
40,bert-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-avg,81.31,85.96,95.58,88.49,86.93,86.85,75.66,85.82571428571428
41,bert-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,12,0,None,dynamic_layer_weighted_mean-avg,82.67,86.71,96.06,88.55,87.84,88.1,76.37,86.61428571428573
