,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC,avg_tasks
12,bert-base,AVG+AVG-NS_LOO-SENTEVAL,two-tokens,AVG+AVG-NS,LOO-SENTEVAL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.21,86.0,95.6,88.45,86.7,86.33,75.37,85.66571428571429
13,bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL,4,2304,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.75,86.76,96.06,88.61,87.73,88.13,76.27,86.61571428571428
14,bert-base,CLS_AVG-SENTEVAL,simple,CLS,AVG-SENTEVAL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.51,87.14,95.91,88.95,86.93,87.03,71.78,85.75
15,bert-base,AVG_AVG-SENTEVAL,simple,AVG,AVG-SENTEVAL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.56,86.76,95.67,89.01,86.01,87.11,74.95,85.86714285714287
16,bert-base,AVG-NS_AVG-SENTEVAL,simple-ns,AVG-NS,AVG-SENTEVAL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,80.37,85.1,95.3,88.2,85.55,83.58,73.75,84.55
17,bert-base,CLS+AVG_AVG-SENTEVAL,two-tokens,CLS+AVG,AVG-SENTEVAL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,83.09,87.39,96.11,89.12,87.84,88.7,76.37,86.9457142857143
18,bert-base,CLS+AVG-NS_AVG-SENTEVAL,two-tokens,CLS+AVG-NS,AVG-SENTEVAL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.6,86.69,96.0,88.6,87.61,87.88,74.61,86.28428571428572
19,bert-base,AVG+AVG-NS_AVG-SENTEVAL,two-tokens,AVG+AVG-NS,AVG-SENTEVAL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.22,86.04,95.61,88.45,86.81,86.54,75.91,85.79714285714284
20,bert-base,CLS+AVG+AVG-NS_AVG-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,AVG-SENTEVAL,4,2304,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.82,86.78,96.05,88.62,87.5,87.99,76.05,86.5442857142857
21,bert-base,CLS_NLI,simple,CLS,NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.3,86.92,95.8,88.71,87.04,87.58,71.27,85.66
22,bert-base,AVG_NLI,simple,AVG,NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.9,86.8,95.64,88.77,85.67,87.58,75.1,85.92285714285715
23,bert-base,AVG-NS_NLI,simple-ns,AVG-NS,NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,80.88,85.38,95.3,88.09,85.44,84.72,73.48,84.75571428571428
24,bert-base,CLS+AVG_NLI,two-tokens,CLS+AVG,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.97,87.33,96.09,88.86,87.84,88.87,75.78,86.82000000000001
25,bert-base,CLS+AVG-NS_NLI,two-tokens,CLS+AVG-NS,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.47,86.65,96.06,88.37,87.84,88.41,74.7,86.35714285714286
26,bert-base,AVG+AVG-NS_NLI,two-tokens,AVG+AVG-NS,NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.53,86.19,95.53,88.35,86.24,87.25,75.66,85.82142857142857
27,bert-base,CLS+AVG+AVG-NS_NLI,three-tokens,CLS+AVG+AVG-NS,NLI,4,2304,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.6,86.78,96.07,88.3,88.19,88.59,76.32,86.69285714285714
28,bert-base,CLS_LOO-SENTEVAL-NLI,simple,CLS,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.47,87.08,95.9,88.92,86.93,87.18,71.44,85.70285714285716
29,bert-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.57,86.81,95.66,88.97,85.89,87.34,75.34,85.94000000000001
30,bert-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,80.44,85.14,95.31,88.18,85.78,83.6,73.8,84.60714285714286
31,bert-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,83.07,87.42,96.12,89.06,87.73,88.63,75.71,86.82000000000001
32,bert-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.56,86.65,96.02,88.57,87.61,87.6,74.24,86.17857142857143
33,bert-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.26,86.01,95.6,88.5,86.35,86.46,75.56,85.67714285714285
34,bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.69,86.75,96.06,88.58,87.5,88.1,75.93,86.51571428571427
35,bert-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.49,87.09,95.89,88.91,87.04,87.01,71.52,85.70714285714287
36,bert-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.6,86.84,95.65,88.99,86.01,87.16,75.49,85.96285714285715
37,bert-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_mean-cls_avg,80.46,85.14,95.31,88.19,85.78,83.68,73.53,84.5842857142857
38,bert-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,83.05,87.4,96.11,89.09,87.96,88.61,75.71,86.84714285714286
39,bert-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.56,86.67,96.02,88.59,87.5,88.02,74.17,86.21857142857142
40,bert-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_mean-cls_avg,81.25,86.03,95.61,88.47,87.16,86.63,75.98,85.87571428571428
41,bert-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,12,0,None,dynamic_layer_weighted_mean-cls_avg,82.72,86.73,96.06,88.6,87.96,88.24,76.37,86.66857142857143
