model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC
bert-base,CLS+AVG_LOO-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.49), 'acc': np.float64(82.39), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.64), 'acc': np.float64(87.08), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.95), 'acc': np.float64(96.08), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.18), 'acc': np.float64(88.22), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 87.86, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.87), 'acc': 94.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.34), 'acc': 75.07, 'f1': 82.28, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG-NS_LOO-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.1), 'acc': np.float64(82.14), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.94), 'acc': np.float64(86.04), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.87), 'acc': np.float64(95.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.64), 'acc': np.float64(87.88), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.73), 'acc': 87.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.67), 'acc': 92.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.75), 'acc': 71.94, 'f1': 79.82, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG+AVG-NS_LOO-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(80.87), 'acc': np.float64(81.03), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.55), 'acc': np.float64(85.88), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.43), 'acc': np.float64(95.47), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.67), 'acc': np.float64(87.86), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.01), 'acc': 86.38, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(86.5), 'acc': 91.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.71), 'acc': 72.23, 'f1': 80.0, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG+AVG-NS_LOO-SENTEVAL,2304,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.06), 'acc': np.float64(82.05), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.04), 'acc': np.float64(86.68), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.9), 'acc': np.float64(95.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.46), 'acc': np.float64(87.59), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.96), 'acc': 87.53, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.04), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.97), 'acc': 74.61, 'f1': 81.95, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS_AVG-SENTEVAL,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.25), 'acc': np.float64(82.1), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.12), 'acc': np.float64(87.18), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.87), 'acc': np.float64(95.92), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.47), 'acc': np.float64(88.43), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.73), 'acc': 86.99, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.27), 'acc': 91.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.22), 'acc': 71.13, 'f1': 79.76, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG_AVG-SENTEVAL,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(81.32), 'acc': np.float64(81.36), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.3), 'acc': np.float64(86.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.56), 'acc': np.float64(95.59), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.16), 'acc': np.float64(88.46), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.24), 'acc': 86.55, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(86.78), 'acc': 93.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.41), 'acc': 72.87, 'f1': 80.3, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG-NS_AVG-SENTEVAL,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(80.35), 'acc': np.float64(80.41), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(84.6), 'acc': np.float64(85.06), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.15), 'acc': np.float64(95.13), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.62), 'acc': np.float64(87.89), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(84.75), 'acc': 85.56, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(83.47), 'acc': 90.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(72.89), 'acc': 70.43, 'f1': 78.61, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG_AVG-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.49), 'acc': np.float64(82.43), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.67), 'acc': np.float64(86.97), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.96), 'acc': np.float64(96.09), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.22), 'acc': np.float64(88.11), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.73), 'acc': 87.81, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.41), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(75.69), 'acc': 74.32, 'f1': 81.43, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG-NS_AVG-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.15), 'acc': np.float64(82.27), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.0), 'acc': np.float64(86.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.88), 'acc': np.float64(95.97), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.65), 'acc': np.float64(87.86), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.84), 'acc': 87.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.95), 'acc': 93.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.75), 'acc': 72.87, 'f1': 80.29, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG+AVG-NS_AVG-SENTEVAL,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(80.92), 'acc': np.float64(81.04), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(85.56), 'acc': np.float64(85.8), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.4), 'acc': np.float64(95.43), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.65), 'acc': np.float64(87.84), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.12), 'acc': 86.44, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(86.44), 'acc': 91.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.85), 'acc': 72.93, 'f1': 80.48, 'ndev': 4076, 'ntest': 1725}"
